npp,id,id_massif,surf_ilot_bdforet_ha
23-08-212-1-027T,198642.000000000000000,0857c62e-bfc2-4162-94a0-0726b6b6ef50-000001,1701.329999999999927
23-08-212-1-031T,199215.000000000000000,cd9e31ae-fa26-4262-a31f-a4e7e5beacef-000001,712.019999999999982
23-08-212-1-043T,198844.000000000000000,3f246323-829a-49ce-95cb-e13abe6b05e0-000001,1150.869999999999891
23-08-214-1-027T,198638.000000000000000,0857c62e-bfc2-4162-94a0-0726b6b6ef50-000001,593.299999999999955
23-51-211-1-044T,198924.000000000000000,3f246323-829a-49ce-95cb-e13abe6b05e0-000001,3096.119999999999891
23-51-212-1-045T,198924.000000000000000,3f246323-829a-49ce-95cb-e13abe6b05e0-000001,3096.119999999999891
23-51-212-1-047T,198930.000000000000000,3f246323-829a-49ce-95cb-e13abe6b05e0-000001,2566.769999999999982
23-51-213-1-048T,199035.000000000000000,3f246323-829a-49ce-95cb-e13abe6b05e0-000001,1200.359999999999900
23-54-227-1-028T,582165.000000000000000,84f1f2cb-420b-428a-83a0-43c96a9613f1-000005,1207.789999999999964
23-54-227-1-032T,582285.000000000000000,9ece68d4-f318-4a53-9220-7fa9295942bd-000001,272.410000000000025
23-54-228-1-033T,586193.000000000000000,2721c47a-8d5f-4183-bf1f-1248a535fecf-000001,22.070000000000000
23-54-228-1-037T,587978.000000000000000,37db6682-7fbc-465f-8ea3-e3b1ba4c7e85-000001,202.270000000000010
23-54-229-1-030T,582271.000000000000000,9ece68d4-f318-4a53-9220-7fa9295942bd-000001,315.160000000000025
23-54-229-1-032T,582283.000000000000000,9ece68d4-f318-4a53-9220-7fa9295942bd-000001,678.720000000000027
23-54-229-1-034T,588520.000000000000000,8168b15b-20b1-4dde-a913-c31902edf52a-000001,7.400000000000000
23-54-229-1-038T,583786.000000000000000,a24008e0-f094-424d-b8d9-ca0632f2d772-000001,26.550000000000001
23-54-231-1-040T,584958.000000000000000,aa81e31c-b9d9-4be4-8f7d-62372a1792d9-000001,154.860000000000014
23-54-232-1-033T,582156.000000000000000,84f1f2cb-420b-428a-83a0-43c96a9613f1-000001,760.259999999999991
23-54-232-1-037T,587779.000000000000000,f0cd775f-6ad6-4e63-a8c8-04e8bbb79152-000001,692.570000000000050
23-54-232-1-041T,584916.000000000000000,9744880a-8c75-4ba6-a668-a40260f35573-000001,112.379999999999995
23-54-234-1-035T,582155.000000000000000,84f1f2cb-420b-428a-83a0-43c96a9613f1-000001,750.059999999999945
23-54-235-1-038T,585762.000000000000000,3db9bfe6-1e94-4251-95ed-d054afa96546-000001,4.060000000000000
23-54-235-1-044T,581092.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000001,527.610000000000014
23-54-235-1-048T,581217.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000001,1434.670000000000073
23-54-235-1-052T,584592.000000000000000,d57f3b9d-1696-491c-a96c-75864b526278-000001,2996.429999999999836
23-54-236-1-043T,581475.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000001,152.360000000000014
23-54-236-1-051T,584592.000000000000000,d57f3b9d-1696-491c-a96c-75864b526278-000001,2996.429999999999836
23-54-236-1-053T,584644.000000000000000,d57f3b9d-1696-491c-a96c-75864b526278-000001,462.120000000000005
23-54-237-1-046T,581094.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000001,2302.550000000000182
23-54-237-1-048T,581470.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000001,1968.890000000000100
23-54-239-1-046T,581177.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000001,40.649999999999999
23-54-239-1-048T,581043.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000001,2545.769999999999982
23-54-239-1-050T,581160.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000001,104.750000000000000
23-54-240-1-049T,581140.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000019,149.449999999999989
23-54-240-1-051T,581102.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000001,1396.869999999999891
23-54-241-1-046T,582911.000000000000000,de1ea32c-daa3-4e6a-a1f0-740c180ebb67-000001,315.389999999999986
23-54-241-1-050T,581102.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000001,1396.869999999999891
23-54-242-1-047T,585416.000000000000000,18ce8b0b-abd9-4c35-a150-1473efd5a8e8-000001,17.649999999999999
23-54-242-1-051T,582792.000000000000000,d1c0316b-f164-4aab-87df-521ef5da8b27-000004,3740.820000000000164
23-54-243-1-048T,582950.000000000000000,50d9c4f1-f19c-457d-9940-5f6560107701-000001,410.569999999999993
23-54-243-1-052T,582792.000000000000000,d1c0316b-f164-4aab-87df-521ef5da8b27-000004,3740.820000000000164
23-54-244-1-045T,584481.000000000000000,100c074b-2cd3-4c9f-8ebd-3978fd3d0e86-000001,108.040000000000006
23-54-244-1-049T,582936.000000000000000,50d9c4f1-f19c-457d-9940-5f6560107701-000001,2038.089999999999918
23-54-244-1-053T,583203.000000000000000,1c5e24dd-e928-46e6-ae2b-f999afd37164-000001,313.490000000000009
23-54-245-1-048T,582936.000000000000000,50d9c4f1-f19c-457d-9940-5f6560107701-000001,2038.089999999999918
23-54-247-1-048T,585082.000000000000000,60ee5d38-f54c-426a-8aa9-d201550cc556-000001,1365.490000000000009
23-54-250-1-047T,587293.000000000000000,bfb88525-6828-488c-b435-b857bc28f461-000001,756.299999999999955
23-54-250-1-055T,588544.000000000000000,305d2152-3dcf-4efe-af4b-879c983dabf2-000001,83.109999999999999
23-54-251-1-050T,586904.000000000000000,3a2ef2b0-265f-4b58-a48d-0455de13a2f3-000001,551.549999999999955
23-54-252-1-047T,587293.000000000000000,bfb88525-6828-488c-b435-b857bc28f461-000001,756.299999999999955
23-54-252-1-053T,586865.000000000000000,a725bd6d-cb5f-4897-9262-3873f7c8c67e-000001,137.810000000000002
23-54-252-1-055T,583912.000000000000000,ffb8a46d-3e99-431e-b414-dda76a2446b0-000001,682.700000000000045
23-54-253-1-054T,583898.000000000000000,ffb8a46d-3e99-431e-b414-dda76a2446b0-000001,1189.970000000000027
23-54-253-1-058T,586594.000000000000000,c2f57c20-6a81-4b77-b4bc-babb37251fd5-000001,237.180000000000007
23-54-254-1-055T,583898.000000000000000,ffb8a46d-3e99-431e-b414-dda76a2446b0-000001,1189.970000000000027
23-54-255-1-050T,585919.000000000000000,eeed0038-2e24-44c3-87ba-1a5b320f5b47-000001,5278.229999999999563
23-54-255-1-052T,583721.000000000000000,dcc2c7a3-6c46-4cbc-b9a6-ce7a13160e97-000001,1.820000000000000
23-54-256-1-049T,585919.000000000000000,eeed0038-2e24-44c3-87ba-1a5b320f5b47-000001,5278.229999999999563
23-54-256-1-051T,585958.000000000000000,eeed0038-2e24-44c3-87ba-1a5b320f5b47-000001,0.690000000000000
23-54-256-1-057T,586711.000000000000000,c2f57c20-6a81-4b77-b4bc-babb37251fd5-000001,419.550000000000011
23-54-257-1-050T,585891.000000000000000,eeed0038-2e24-44c3-87ba-1a5b320f5b47-000001,84.849999999999994
23-54-257-1-052T,583655.000000000000000,b4a70101-341a-4ac9-8ad3-58591f86e64e-000002,3246.769999999999982
23-54-259-1-056T,685706.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,1417.319999999999936
23-54-261-1-054T,685630.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,1651.329999999999927
23-54-263-1-048T,685511.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,622.110000000000014
23-54-263-1-050T,685674.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,1064.200000000000045
23-54-263-1-054T,685444.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,3052.429999999999836
23-54-264-1-049T,685490.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,8605.159999999999854
23-54-264-1-051T,685490.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,8605.159999999999854
23-54-264-1-053T,685517.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,18.780000000000001
23-54-265-1-050T,685490.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,8605.159999999999854
23-55-211-1-034T,197166.000000000000000,3084e7ed-5a88-4d79-8f79-33841972b91c-000002,1639.650000000000091
23-55-213-1-032T,199200.000000000000000,cd9e31ae-fa26-4262-a31f-a4e7e5beacef-000001,149.069999999999993
23-55-213-1-046T,198836.000000000000000,3f246323-829a-49ce-95cb-e13abe6b05e0-000001,5200.369999999999891
23-55-214-1-047T,198836.000000000000000,3f246323-829a-49ce-95cb-e13abe6b05e0-000001,5200.369999999999891
23-55-215-1-034T,579527.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,4161.319999999999709
23-55-215-1-046T,589846.000000000000000,3e8770d3-dcd0-4690-b1b0-cf67d19f593c-000001,2.030000000000000
23-55-216-1-031T,201565.000000000000000,283f38a2-20ac-4b60-af15-177833d467e2-000001,736.139999999999986
23-55-216-1-033T,579672.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,98.849999999999994
23-55-216-1-035T,579527.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,4161.319999999999709
23-55-216-1-037T,579409.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,2737.119999999999891
23-55-216-1-039T,592638.000000000000000,6244cc3b-cd1a-4c72-9397-28dcb007a668-000001,1193.569999999999936
23-55-216-1-045T,591457.000000000000000,8242ecb4-6f27-45b8-9601-ae24fbb53990-000001,2712.440000000000055
23-55-217-1-032T,579523.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,1071.349999999999909
23-55-217-1-036T,579409.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,2737.119999999999891
23-55-217-1-038T,579503.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,238.280000000000001
23-55-217-1-042T,591532.000000000000000,8242ecb4-6f27-45b8-9601-ae24fbb53990-000001,1792.180000000000064
23-55-217-1-044T,591457.000000000000000,8242ecb4-6f27-45b8-9601-ae24fbb53990-000001,2712.440000000000055
23-55-218-1-031T,579668.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,418.389999999999986
23-55-218-1-035T,579714.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,878.600000000000023
23-55-218-1-055T,591863.000000000000000,aa14cd96-6aff-4ccf-a359-e21e9bad4afb-000001,473.439999999999998
23-55-219-1-038T,579504.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,1130.839999999999918
23-55-219-1-056T,591864.000000000000000,aa14cd96-6aff-4ccf-a359-e21e9bad4afb-000001,535.690000000000055
23-55-220-1-039T,579483.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,3458.639999999999873
23-55-220-1-049T,589591.000000000000000,0dde5ec1-a733-4448-b377-f54e1fda7f32-000001,59.240000000000002
23-55-221-1-036T,579535.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,1840.890000000000100
23-55-221-1-040T,579548.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,1021.539999999999964
23-55-221-1-046T,590236.000000000000000,59b7cc2d-c992-457d-8e67-93bbcadbff80-000001,955.799999999999955
23-55-221-1-050T,590545.000000000000000,3bc195b6-bd95-4cff-8aef-c03a5d2618ac-000001,80.670000000000002
23-55-222-1-047T,590247.000000000000000,59b7cc2d-c992-457d-8e67-93bbcadbff80-000001,2246.619999999999891
23-55-223-1-036T,579646.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,748.409999999999968
23-55-223-1-038T,579711.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,3601.639999999999873
23-55-223-1-040T,579555.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,1446.509999999999991
23-55-223-1-042T,579405.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,439.629999999999995
23-55-223-1-050T,590792.000000000000000,352c8f72-aae6-4f10-84b7-b7a189940432-000001,264.189999999999998
23-55-224-1-035T,591733.000000000000000,98122429-d390-49e4-9a8a-8f7d35ba669e-000001,668.740000000000009
23-55-224-1-037T,579711.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,3601.639999999999873
23-55-224-1-043T,579473.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,1164.950000000000045
23-55-224-1-049T,590881.000000000000000,bc77dcb1-ad2c-4d19-8953-4247f3d3b0ca-000001,1091.200000000000045
23-55-224-1-051T,590797.000000000000000,352c8f72-aae6-4f10-84b7-b7a189940432-000001,2922.190000000000055
23-55-225-1-036T,579632.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,198.810000000000002
23-55-225-1-044T,579496.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,899.830000000000041
23-55-225-1-046T,579589.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,2238.230000000000018
23-55-225-1-052T,590827.000000000000000,352c8f72-aae6-4f10-84b7-b7a189940432-000001,119.549999999999997
23-55-225-1-056T,589935.000000000000000,7ba2af38-2f90-4f48-89de-2f27c609ac42-000001,710.210000000000036
23-55-226-1-051T,590797.000000000000000,352c8f72-aae6-4f10-84b7-b7a189940432-000001,2922.190000000000055
23-55-227-1-042T,592375.000000000000000,f9c3c8fa-9757-4c6e-9460-3133ae7a4944-000001,1353.779999999999973
23-55-227-1-046T,579578.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,4641.300000000000182
23-55-228-1-041T,592376.000000000000000,f9c3c8fa-9757-4c6e-9460-3133ae7a4944-000001,559.289999999999964
23-55-228-1-053T,590799.000000000000000,352c8f72-aae6-4f10-84b7-b7a189940432-000001,1020.320000000000050
23-55-229-1-046T,579704.000000000000000,0f5f2d9f-aaf1-4085-9da8-8bd7aa80eb41-000002,1520.750000000000000
23-55-229-1-050T,591951.000000000000000,e1d18c78-407f-48eb-9819-cf848a11b2e5-000001,1615.089999999999918
23-55-230-1-051T,592003.000000000000000,e1d18c78-407f-48eb-9819-cf848a11b2e5-000001,1545.880000000000109
23-55-232-1-047T,591954.000000000000000,e1d18c78-407f-48eb-9819-cf848a11b2e5-000001,1355.579999999999927
23-55-232-1-051T,591952.000000000000000,e1d18c78-407f-48eb-9819-cf848a11b2e5-000001,413.670000000000016
23-55-233-1-046T,591954.000000000000000,e1d18c78-407f-48eb-9819-cf848a11b2e5-000001,1355.579999999999927
23-55-233-1-054T,584536.000000000000000,d57f3b9d-1696-491c-a96c-75864b526278-000001,1652.440000000000055
23-55-234-1-051T,584559.000000000000000,d57f3b9d-1696-491c-a96c-75864b526278-000001,863.450000000000045
23-57-232-1-029T,581639.000000000000000,84f1f2cb-420b-428a-83a0-43c96a9613f1-000001,231.650000000000006
23-57-232-1-031T,581800.000000000000000,84f1f2cb-420b-428a-83a0-43c96a9613f1-000001,55.320000000000000
23-57-233-1-028T,581690.000000000000000,84f1f2cb-420b-428a-83a0-43c96a9613f1-000001,486.899999999999977
23-57-236-1-033T,581588.000000000000000,84f1f2cb-420b-428a-83a0-43c96a9613f1-000001,3080.230000000000018
23-57-236-1-035T,581663.000000000000000,84f1f2cb-420b-428a-83a0-43c96a9613f1-000001,635.570000000000050
23-57-236-1-037T,615505.000000000000000,dd35e925-cf4d-4e80-ae54-7bd56169bd89-000001,1.160000000000000
23-57-236-1-041T,580793.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000001,390.360000000000014
23-57-237-1-038T,580769.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000052,568.340000000000032
23-57-237-1-040T,580828.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000052,893.350000000000023
23-57-237-1-042T,580792.000000000000000,9c4abdd6-6d38-4bae-9f6e-77246261da16-000001,440.490000000000009
23-57-238-1-031T,619903.000000000000000,a76f7067-248f-460f-b85d-26dca6322b41-000001,59.670000000000002
23-57-239-1-032T,618510.000000000000000,ca922047-086c-4277-be90-f767a0f37b1e-000001,736.960000000000036
23-57-239-1-034T,614977.000000000000000,f4713335-5ed9-43cf-b821-d8ab5f0aa1d7-000001,0.540000000000000
23-57-240-1-043T,585639.000000000000000,b0604cfb-0bad-4764-afba-9faa2d397d19-000001,238.340000000000003
23-57-241-1-030T,615972.000000000000000,118748d0-81c3-412c-8cee-e6365cbd18c3-000001,369.480000000000018
23-57-242-1-027T,616124.000000000000000,118748d0-81c3-412c-8cee-e6365cbd18c3-000001,1054.059999999999945
23-57-242-1-031T,616116.000000000000000,118748d0-81c3-412c-8cee-e6365cbd18c3-000001,731.330000000000041
23-57-244-1-029T,615312.000000000000000,bd5e3bdd-60bc-46fd-aa1d-61fa0e1fa9e7-000001,57.680000000000000
23-57-245-1-030T,617840.000000000000000,f4ec4b9d-cf7f-48e8-a98c-b5aed51651d1-000001,945.610000000000014
23-57-245-1-032T,614961.000000000000000,3f191440-613c-49ac-abb3-c5963ac9300d-000001,298.389999999999986
23-57-245-1-040T,618528.000000000000000,8c7b7381-c66e-4926-a2bf-11227e2bd18b-000001,350.500000000000000
23-57-248-1-031T,617668.000000000000000,21450554-c14e-4e3c-b1e5-f8d44bd59605-000001,953.440000000000055
23-57-248-1-045T,618419.000000000000000,2a584a4b-fbeb-4778-bd2c-cb3809d552df-000001,9.920000000000000
23-57-250-1-043T,618938.000000000000000,d86b7001-e274-4321-8676-063db839842a-000001,1749.920000000000073
23-57-252-1-033T,617479.000000000000000,009c406b-5037-4d45-9822-784fc36ed39f-000001,106.219999999999999
23-57-252-1-039T,616472.000000000000000,f1c9fe22-3de8-4700-a67f-98aabab94512-000001,27.910000000000000
23-57-253-1-032T,617411.000000000000000,009c406b-5037-4d45-9822-784fc36ed39f-000001,68.200000000000003
23-57-253-1-034T,617498.000000000000000,009c406b-5037-4d45-9822-784fc36ed39f-000001,605.950000000000045
23-57-253-1-042T,620211.000000000000000,f9807a27-90ca-4400-9253-41f71e8ba050-000001,526.399999999999977
23-57-254-1-031T,618068.000000000000000,b090407f-6a83-4dc2-8598-68c7fc80a1f3-000003,238.469999999999999
23-57-255-1-044T,614925.000000000000000,e1b23170-2d97-44a0-b7a0-b325ebc3cd95-000001,86.719999999999999
23-57-256-1-029T,618011.000000000000000,b090407f-6a83-4dc2-8598-68c7fc80a1f3-000001,350.540000000000020
23-57-256-1-039T,618644.000000000000000,b12a713a-23da-4caf-b593-3458c81937f7-000001,38.810000000000002
23-57-257-1-030T,617997.000000000000000,b090407f-6a83-4dc2-8598-68c7fc80a1f3-000001,281.639999999999986
23-57-257-1-038T,619614.000000000000000,f2d617de-29b3-475f-b593-1bd2a6813145-000001,515.480000000000018
23-57-257-1-042T,616666.000000000000000,86637504-4467-4322-befb-c347851632a5-000001,936.120000000000005
23-57-258-1-031T,618240.000000000000000,9b8ae64c-3027-4f1f-bdf6-009075e4307c-000001,31.020000000000000
23-57-259-1-034T,691836.000000000000000,ae6aea96-4608-41b4-a69c-50013e8ac98e-000002,594.169999999999959
23-57-259-1-046T,620284.000000000000000,5b0041d9-c177-4f52-908b-ddf29d29f02d-000001,1311.250000000000000
23-57-260-1-039T,690974.000000000000000,5a56b6a9-91d6-4c48-a62e-64a2520b408b-000001,740.200000000000045
23-57-260-1-041T,616690.000000000000000,148e079a-8f47-470b-a397-510bc7e608cb-000001,526.470000000000027
23-57-260-1-047T,620256.000000000000000,0c548709-0598-40db-8166-78218f99fc2b-000001,343.329999999999984
23-57-261-1-030T,691636.000000000000000,153a3c03-f888-4d99-94e2-7aa090a0cf98-000003,2.530000000000000
23-57-261-1-032T,691663.000000000000000,153a3c03-f888-4d99-94e2-7aa090a0cf98-000003,206.780000000000001
23-57-262-1-047T,619433.000000000000000,86a8bc9e-1e44-4b69-9c78-49d60af77c95-000001,41.659999999999997
23-57-264-1-045T,685228.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,562.549999999999955
23-57-264-1-047T,685218.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,639.000000000000000
23-57-265-1-048T,685182.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,3015.130000000000109
23-57-266-1-027T,688008.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,20.629999999999999
23-57-266-1-031T,688078.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,1295.589999999999918
23-57-266-1-047T,685118.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,15312.360000000000582
23-57-267-1-028T,688049.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,570.700000000000045
23-57-267-1-030T,687944.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,116.120000000000005
23-57-267-1-044T,685118.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,15312.360000000000582
23-57-267-1-048T,685118.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,15312.360000000000582
23-57-268-1-029T,688084.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,4233.449999999999818
23-57-268-1-031T,687937.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,4038.349999999999909
23-57-268-1-041T,685106.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,324.800000000000011
23-57-268-1-043T,685204.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,1655.410000000000082
23-57-268-1-045T,685118.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,15312.360000000000582
23-57-268-1-047T,685118.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,15312.360000000000582
23-57-269-1-046T,685118.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,15312.360000000000582
23-57-271-1-028T,688074.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,728.000000000000000
23-57-271-1-030T,687888.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,4817.279999999999745
23-57-271-1-032T,687876.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,2447.400000000000091
23-67-260-1-033T,691744.000000000000000,17773434-ca07-40d8-b543-d450714f9da7-000001,222.639999999999986
23-67-261-1-034T,693050.000000000000000,4a2afa6b-abee-4709-b4c9-b269c369c440-000001,1706.140000000000100
23-67-265-1-036T,687836.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,512.039999999999964
23-67-266-1-035T,687785.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,1116.250000000000000
23-67-267-1-036T,687786.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,1383.759999999999991
23-67-268-1-033T,687770.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,4266.279999999999745
23-67-268-1-037T,687621.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,3372.230000000000018
23-67-268-1-039T,687620.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,606.860000000000014
23-67-268-1-049T,685038.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,1420.589999999999918
23-67-268-1-051T,674469.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,12105.909999999999854
23-67-269-1-032T,687876.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,2447.400000000000091
23-67-269-1-036T,687768.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,932.919999999999959
23-67-269-1-038T,687621.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,3372.230000000000018
23-67-269-1-040T,684470.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,1401.430000000000064
23-67-269-1-042T,684472.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,3757.269999999999982
23-67-269-1-048T,684610.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,21697.450000000000728
23-67-269-1-050T,684610.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,21697.450000000000728
23-67-269-1-052T,684610.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,21697.450000000000728
23-67-270-1-039T,688241.000000000000000,30c8c672-3601-4afd-9222-d417165d7f00-000001,7.390000000000000
23-67-270-1-047T,684610.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,21697.450000000000728
23-67-270-1-051T,684610.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,21697.450000000000728
23-67-271-1-034T,687640.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,169.349999999999994
23-67-271-1-044T,684610.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,21697.450000000000728
23-67-271-1-046T,684610.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,21697.450000000000728
23-67-271-1-050T,684906.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,5598.260000000000218
23-67-271-1-054T,684468.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,3219.360000000000127
23-67-272-1-029T,687671.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,1471.319999999999936
23-67-272-1-031T,687649.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,1380.960000000000036
23-67-272-1-045T,684610.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,21697.450000000000728
23-67-272-1-053T,684970.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,14680.290000000000873
23-67-273-1-028T,687493.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,6995.689999999999600
23-67-273-1-030T,687700.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,2612.309999999999945
23-67-273-1-032T,692668.000000000000000,0e148844-fb08-49ad-b7bd-360207d37aa4-000001,456.079999999999984
23-67-273-1-048T,684906.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,5598.260000000000218
23-67-273-1-050T,684792.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,2511.590000000000146
23-67-273-1-054T,684468.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,3219.360000000000127
23-67-274-1-027T,687689.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,1354.210000000000036
23-67-274-1-031T,687616.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,1.720000000000000
23-67-274-1-047T,684970.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,14680.290000000000873
23-67-274-1-051T,684970.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,14680.290000000000873
23-67-274-1-055T,685092.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,3455.389999999999873
23-67-275-1-026T,687498.000000000000000,0301a6d8-ad4c-4cdd-8dc0-61ff5e3ff45e-000001,3138.900000000000091
23-67-275-1-050T,684970.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,14680.290000000000873
